index,uid,cluster,friend_count,status_count,follower_count,friends_day,statuses_day,followers_day,retweet_pro,dmention_pro,reply_pro,retweet_div,reply_div,mention_div,i,we,negate,swear,social,posemo,negemo,body,health,ingest,prostr
93,272,0,179,373,76,0.0783027122,0.1631671041,0.0332458443,0.3065902579,0.2636103152,0.0315186246,3.8960864833,1.3862943611,0,0.1181953766,0.0018642804,0.0305741984,0.0387770321,0.0581655481,0.043251305,0.0779269202,0.0328113348,0.0149142431,0.029082774,0.0229226361
94,273,0,136,763,151,0.2285714286,1.2823529412,0.2537815126,0.3140495868,0.2603305785,0.0123966942,4.5628359858,1.34797496,0.9743147529,0.1161576199,0.0020572875,0.038138946,0.0113942079,0.0729545814,0.0359234056,0.0416205096,0.0167748061,0.0189903466,0.0327583478,0
95,274,0,320,2693,489,0.1305589555,1.0987352101,0.1995104039,0.0579268293,0.0777439024,0.0533536585,4.2742096455,2.0068436199,2.2964663858,0.0332358733,0.0012530581,0.0184975237,0.0023867773,0.104719852,0.0366967003,0.0241661197,0.0058177696,0.0104123158,0.0173041351,-0.0007621951
96,275,0,169,122,114,3.38,2.44,2.28,0.3909090909,0.2909090909,0.0909090909,3.3632670704,1.4127446369,3.3013317163,0.1407284768,0.0016556291,0.0314569536,0.0066225166,0.0844370861,0.0430463576,0.0264900662,0.0132450331,0.0198675497,0.0513245033,0.0181818182
97,276,0,150,151,118,0.0756048387,0.076108871,0.0594758065,0.4825174825,0.4125874126,0.0909090909,3.475032936,1.7328679514,1.0986122887,0.1353179973,0,0.0202976996,0.0081190798,0.051420839,0.0351826793,0.0446549391,0.0284167794,0.0162381597,0.0473612991,0.041958042
98,277,0,261,2685,773,0.4719710669,4.8553345389,1.3978300181,0.2815533981,0.2524271845,0.0726213592,5.8768194163,4.05243564,3.201535986,0.1402410484,0.0007605897,0.0221741165,0.0122279429,0.0570442312,0.0307161245,0.049262813,0.0324128247,0.0290779312,0.0494383337,0.0155339806
99,278,0,190,952,342,0.3558052434,1.7827715356,0.6404494382,0.5993340733,0.5427302997,0.051054384,4.7127009644,2.9051194539,2.1318734041,0.1398601399,0.0017482517,0.0291375291,0.0116550117,0.0687645688,0.0317599068,0.0486596737,0.0177738928,0.0215617716,0.0445804196,-0.0022197558
100,279,0,532,548,811,1.081300813,1.1138211382,1.6483739837,0.2011070111,0.1808118081,0.1328413284,4.6012840323,3.227192486,1.6094379124,0.1106427819,0.0015806112,0.0312609765,0.0180892167,0.0920266948,0.0400421496,0.0523357921,0.0172110994,0.0198454514,0.0249385318,0.0221402214
101,280,0,119,756,126,0.0764290302,0.4855491329,0.0809248555,0.2955974843,0.3333333333,0.0738993711,4.2231384241,2.1632867729,2.1182723177,0.132238806,0.0023880597,0.0280597015,0.0223880597,0.0874626866,0.0567164179,0.0582089552,0.0134328358,0.0128358209,0.0244776119,-0.0031446541
102,281,0,41,14613,5999,0.0167757774,5.9791325696,2.4545826514,0.0766319773,0.2907600126,0.0952380952,3.3593365749,3.0929240382,3.5309423612,0.0589447103,0.0052830941,0.0153508772,0.0044524189,0.0910419989,0.0416002127,0.024023126,0.0075425306,0.0158492823,0.0274122807,0.0132450331
103,282,0,2104,24022,2122,1.1853521127,13.5335211268,1.1954929578,0.3759701956,0.7578391804,0.0319776467,3.9975601023,2.7756565193,3.7319393214,0.0118068988,0.0080996132,0.0087040619,0.0012088975,0.0644745326,0.031108962,0.0302627337,0.0069713088,0.0150306254,0.0145067698,-0.0049674014
104,283,0,69,1289,606,0.3150684932,5.8858447489,2.7671232877,0.1974683544,0.2447257384,0.1248945148,5.2547746475,3.8871082166,2.8701448106,0.1000848176,0.0041348601,0.0310644614,0.0073155216,0.0717769296,0.046437659,0.0434690416,0.0168575064,0.0212044105,0.0718829517,0.0194092827
105,286,0,110,3370,88,0.0532687651,1.6319612591,0.0426150121,0.1333333333,0.1933333333,0.079,3.968103524,3.1254884621,2.9817496457,0.0429358687,0.0031490341,0.024707806,0.0050869012,0.0857808999,0.033064858,0.0224671471,0.0077817477,0.0082964937,0.0083267728,-0.0003333333
106,287,0,186,6406,783,0.1266167461,4.3607896528,0.5330156569,0.2539790044,0.2705722994,0.1059939045,5.2853633506,3.8296070584,3.620395219,0.133836827,0.001541307,0.0324702014,0.007244143,0.0737258529,0.0379161529,0.0447492807,0.0131524866,0.0146937937,0.0145910399,-0.0013545547
107,288,0,225,4066,868,0.2469813392,4.4632272228,0.9527991218,0.2129888268,0.2028631285,0.0558659218,6.0875998134,4.2339844837,3.430262008,0.1192905627,0.0003941318,0.0303919422,0.0115611999,0.0422596891,0.0215458726,0.0497044011,0.0230786074,0.0261002847,0.0476899496,-0.000698324
108,289,0,376,1265,318,0.3991507431,1.3428874735,0.3375796178,0.4633730835,0.4207836457,0.0689948893,4.2481000814,2.1529926017,5.1818181999,0.138736003,0.0015183147,0.0265705067,0.0146137787,0.0645283735,0.0468779655,0.0652875308,0.0129056747,0.0168912507,0.0168912507,0
109,290,0,74,1466,208,0.2067039106,4.094972067,0.5810055866,0,0.4348122867,0.1767918089,0,2.6279541202,2.607776077,0.0886760389,0.0042226685,0.024254596,0.0047376281,0.0669962408,0.0426901488,0.0284257686,0.0115865905,0.0131829651,0.0204953911,0.0075085324
110,297,0,75,175,93,0.0682438581,0.1592356688,0.084622384,0.391025641,0.4294871795,0.2692307692,2.2047854169,1.4750763111,0.4101163183,0.0570776256,0.0034246575,0.0159817352,0.00456621,0.0878995434,0.0582191781,0.0262557078,0.0125570776,0.0079908676,0.0182648402,0
111,298,0,5468,8960,6777,3.7684355617,6.1750516885,4.6705720193,0.1183712121,0.1736111111,0.1452020202,5.7235781677,4.1312784669,3.8123543686,0.0115259883,0.0123586642,0.0177053204,0.000876501,0.09562626,0.0406696468,0.0173108949,0.0280918573,0.0354106407,0.0402752213,0
112,302,0,559,3674,278,0.2325291181,1.5282861897,0.115640599,0.0677858727,0.2312321825,0.4092492873,3.6452753071,3.5817060809,3.1341997904,0.0745084187,0.0050629931,0.021358766,0.0069704462,0.0907570941,0.055999058,0.0277169434,0.0128340987,0.0081243377,0.0092075827,0.0009502692
113,303,0,125,9842,789,0.0992063492,7.8111111111,0.6261904762,0.0453680203,0.095177665,0.2414340102,5.7301872265,4.363555542,3.5678281992,0.0738256792,0.0035629143,0.0260931073,0.0031437479,0.0732493254,0.056246889,0.0279007624,0.011396086,0.0087500982,0.0107149407,-0.0006345178
114,304,0,1537,11300,1374,1.111352133,8.1706435286,0.9934924078,0.2133634603,0.20174306,0.1313750807,6.0949512285,4.7395319665,3.7869260613,0.1101431683,0.0020350602,0.0226712842,0.0144953408,0.0587668249,0.0370952194,0.0451640544,0.0249205612,0.0164946981,0.0298118462,0.0064557779
115,305,0,234,175,168,1.4716981132,1.1006289308,1.0566037736,0.5878787879,0.5575757576,0.1757575758,3.684319681,2.6644301077,1.4994226309,0.1500974659,0.0058479532,0.0214424951,0.0058479532,0.0623781676,0.044834308,0.0214424951,0.007797271,0.0136452242,0.0409356725,0.0121212121
116,306,0,734,1920,434,0.302306425,0.7907742998,0.1787479407,0.4883280757,0.4776025237,0.1015772871,4.8454632502,3.8525605175,3.1912609898,0.1133527697,0.0022157434,0.0262390671,0.012361516,0.084664723,0.0550437318,0.044664723,0.0206413994,0.0155102041,0.0156268222,0.0044164038
117,309,0,1968,7000,1538,0.8115463918,2.8865979381,0.6342268041,0.2584480601,0.3235294118,0.0801001252,4.5305551415,3.3057840392,4.0483138135,0.0235244187,0.0086397672,0.0139752024,0,0.1211083154,0.0699063267,0.0235850487,0.009912996,0.0361657623,0.0462909631,-0.0018773467
118,311,0,131,1622,129,0.082806574,1.0252844501,0.0815423515,0.3001364256,0.2510231924,0.0347885402,4.6927735908,2.1822669331,2.1845998576,0.1121468603,0.0020016013,0.0238476495,0.0014869038,0.0390598193,0.0349422395,0.0259064394,0.0132105685,0.0148690381,0.0308818483,0.0081855389
119,312,0,690,4471,288,0.4291044776,2.7804726368,0.1791044776,0.5997873095,0.5473236441,0.0450194966,3.8810005382,2.1364516933,2.3647386538,0.0938184093,0.010320025,0.0247055144,0.0097988116,0.1142499739,0.0478473887,0.0290837069,0.0153236735,0.0079224434,0.0084436568,0.036157391
120,313,0,146,27868,29182,0.1071166544,20.4460748349,21.4101247249,0.176821608,0.2192211055,0.2298994975,7.6702919088,6.4609552344,5.337215523,0.0816449667,0.0019371229,0.029787234,0.0051444903,0.1004445856,0.0387107018,0.0309622102,0.0187996189,0.0147030803,0.0212765957,0.0003140704
121,314,0,76,2096,388,0.0314049587,0.8661157025,0.1603305785,0.2692307692,0.3004158004,0.064968815,4.799578179,3.4777041186,3.5495516296,0.1229442562,0.0036341238,0.0301201109,0.0165075454,0.0691099476,0.0449645827,0.0466892516,0.023960579,0.0189097629,0.0376963351,0.0041580042
122,315,0,660,9229,9042,0.4849375459,6.7810433505,6.6436443791,0.2069317023,0.2110091743,0.1128100578,7.2230038679,5.2453837859,4.1624269033,0.1206122684,0.0018414087,0.030881958,0.0021866728,0.0548586335,0.0314573982,0.037250163,0.019833506,0.0229025204,0.0378256033,0.0078151546
123,316,0,74,2066,127,0.0322299652,0.899825784,0.0553135889,0.0616740088,0.1732745962,0.2173274596,3.3660266463,2.5151934312,3.032486958,0.0690490861,0.0024645718,0.0179092216,0.0027521052,0.060464161,0.0402957486,0.0232902033,0.0082973917,0.0094886014,0.024892175,0.0004894763
124,318,0,269,2074,265,0.1401771756,1.080771235,0.1380927566,0.488225158,0.4181504882,0.0752441126,5.3518579748,3.0990967095,2.0188200384,0.1054221657,0.0046907298,0.0258387661,0.0100174909,0.0640801399,0.0368103037,0.0435681348,0.0162982986,0.0150262363,0.0354587375,0.0017231476
125,319,0,1385,4089,634,0.8019687319,2.3676896352,0.3671105964,0.4280496713,0.4163623083,0.2319211103,5.2984903104,3.5318545692,2.8635730408,0.0923204306,0.0028979507,0.025529566,0.0037949355,0.1081211619,0.0791416546,0.0356033947,0.0142137584,0.0193886704,0.0178706962,0.0003652301
126,320,0,1871,10647,658,0.7731404959,4.3995867769,0.2719008264,0.4518644068,0.5569491525,0.0881355932,4.916510014,3.734666359,2.9675729565,0.0827460912,0.0062761506,0.0310504294,0.0107905748,0.1014644351,0.047951993,0.0348491522,0.0169566175,0.0091389562,0.013983704,0.0003389831
127,321,0,622,38137,22643,0.470143613,28.8261526833,17.1148904006,0.2801507538,0.2829773869,0.1871859296,7.934096201,6.8403008658,5.5324936773,0.1266094421,0.0012875536,0.0294527897,0.0084227468,0.0716738197,0.0406652361,0.0372854077,0.0210300429,0.0178648069,0.0243025751,0.0072236181
128,322,0,741,7779,1111,2.046961326,21.4889502762,3.0690607735,0.2178789939,0.3341264446,0.1893269884,4.4881325474,3.1628664318,3.430406516,0.0884257496,0.0044620994,0.0265549328,0.0155629319,0.1160689993,0.0660064211,0.0390705774,0.0097948523,0.0076726343,0.0018501388,0.0003399048
129,323,0,1793,2536,2246,2.0561926606,2.9082568807,2.5756880734,0.0908725372,0.1085645356,0.1097708082,6.1480101776,4.2543608176,3.6214123503,0.122206842,0.001631402,0.0245204667,0.0152758553,0.0512655725,0.0355942258,0.0447399644,0.0210104805,0.0148309274,0.0505240261,0.0450341777
130,324,0,152,25732,499,0.083196497,14.0842911877,0.2731253421,0.031661442,0.105015674,0.1034482759,2.393312123,1.085188613,2.6511929751,0.0928034206,0.0047650938,0.0237224397,0.0159437461,0.1023078508,0.0363950134,0.0394343705,0.0158664743,0.0092468576,0.0106119926,0
131,325,0,47,2316,30,0.0194778284,0.9598010775,0.0124326564,0.2552999549,0.347767253,0.0297699594,3.2090330223,2.1981170121,2.4686194426,0.062870357,0.0033241798,0.0235101412,0.0092498916,0.0714939538,0.0377222142,0.0426362191,0.0125740714,0.0158018982,0.0156091921,-0.00045106
132,327,0,689,265,538,0.3754768392,0.1444141689,0.2931880109,0.4069264069,0.329004329,0.0476190476,4.1434961106,2.2200253278,1.3862943611,0.1321888412,0,0.0326180258,0.0051502146,0.0592274678,0.0557939914,0.0506437768,0.0283261803,0.0223175966,0.043776824,0.012987013
133,328,0,131,210,276,0.6359223301,1.0194174757,1.3398058252,0.0539215686,0.1225490196,0.1323529412,2.8263541785,2.544927564,3.9154084728,0.124726477,0.000547046,0.0268052516,0.011487965,0.0733041575,0.0317286652,0.0366520788,0.0169584245,0.011487965,0.0366520788,0.0392156863
134,330,0,126,7297,815,0.0525218841,3.041684035,0.3397248854,0.0112605568,0.1567094151,0.3462621207,2.5885731627,3.4643718258,3.9762494533,0.0911663351,0.0029417533,0.0237861766,0.0093575771,0.0699296781,0.0563415796,0.0381307259,0.0196957387,0.0130557812,0.013728182,0.0003127932
135,331,0,165,1293,1064,1.064516129,8.3419354839,6.864516129,0.1318327974,0.3352090032,0.3231511254,3.8765299273,3.4532268334,2.9542516597,0.0844919786,0.0022727273,0.018315508,0.0053475936,0.1205882353,0.1114973262,0.0288770053,0.0113636364,0.010828877,0.0270053476,0.0209003215
136,332,0,1136,4966,1298,1.3588516746,5.9401913876,1.552631579,0.3630011033,0.3229128356,0.0584773814,5.6419611147,4.1045768742,3.1473204375,0.1142920224,0.001913453,0.0383426553,0.0119222844,0.0862525758,0.0462908449,0.0548277892,0.0231086253,0.0142037092,0.0234030026,0.0033100405
137,333,0,453,8249,915,0.2227138643,4.0555555556,0.4498525074,0.0967845659,0.2331189711,0.2209003215,3.4791201974,2.493988639,2.9915005467,0.0614387741,0.0054391524,0.0293241262,0.0103107411,0.1033911933,0.0492361538,0.04256728,0.0132431538,0.0137634205,0.0113039777,0
138,334,0,72,14541,2984,0.0471821756,9.5288335518,1.9554390564,0.0518184744,0.132281944,0.2191824911,5.9183221908,4.8645889489,4.4310691024,0.1094969644,0.0025230624,0.030631554,0.0037845936,0.0601986912,0.0479776078,0.0371560356,0.0144484743,0.0116297406,0.0321493338,0
139,335,0,119,185,116,1.0530973451,1.6371681416,1.0265486726,0.0454545455,0.2954545455,0.3011363636,1.5498260459,2.5160334461,1.8462202193,0.0853822083,0.0044702727,0.0151989271,0.0071524363,0.0585605722,0.0527492177,0.0268216361,0.0138578453,0.0143048726,0.0451497541,0.0113636364
140,337,0,1960,4553,574,0.8187134503,1.9018379282,0.2397660819,0.2213986465,0.4524653561,0.2326780535,4.3711603947,3.2276634058,3.0044815652,0.0987101154,0.0076035302,0.0264765784,0.0114958135,0.129848382,0.0554876669,0.035890473,0.0128535868,0.0093686354,0.007513012,-0.0003222688
141,338,0,1104,488,176,0.4878479894,0.2156429518,0.0777728679,0.316027088,0.4085778781,0.3566591422,3.2090368986,2.6250481587,1.8310204811,0.0595879556,0.0038034865,0.0199683043,0.0015847861,0.0893819334,0.0567353407,0.0256735341,0.0082408875,0.0098256735,0.0139461173,-0.0045146727
142,339,0,13,7329,695,0.0077151335,4.3495548961,0.412462908,0.0233144297,0.263705104,0.1710775047,4.7196177763,3.4789411743,2.9664595994,0.1045948257,0.0028816619,0.0259666234,0.0166883055,0.0764115393,0.0552582412,0.0443332594,0.0157383071,0.0142816429,0.034611609,0.0173282924
143,340,0,663,1890,511,0.4333333333,1.2352941177,0.3339869281,0.3228092784,0.2860824742,0.0908505155,5.2755501977,3.888634528,2.6782984121,0.1144644576,0.0039873505,0.0285989275,0.0073559742,0.0974150969,0.0461982676,0.0403547367,0.0133369999,0.0144369586,0.0248178193,0.0077319588
144,341,0,634,7565,850,0.474906367,5.6666666667,0.6367041199,0.1737028682,0.2326780535,0.2916532388,5.327891181,4.5597288902,3.7731214476,0.110249138,0.0028361695,0.0238849961,0.0075631187,0.057863419,0.0457401846,0.0388444,0.0170726282,0.017684351,0.0325047269,0
145,342,0,187,208,160,0.1441788743,0.1603700848,0.1233616037,0.3206521739,0.2608695652,0,3.1529468594,0,0.8675632285,0.1153846154,0.0046620047,0.0442890443,0.0128205128,0.0641025641,0.0233100233,0.0536130536,0.0186480186,0.0221445221,0.0582750583,0.0163043478
146,347,0,79,2720,139,0.0509020619,1.7525773196,0.0895618557,0.0609530846,0.1400073883,0.2050240118,3.8490298667,3.7183262534,3.327467998,0.0618229936,0.0031080748,0.0247415066,0.0031388479,0.0720396356,0.0491752831,0.0285881339,0.015171098,0.0176021664,0.0252031019,0
147,348,0,375,2192,348,1.9329896907,11.2989690722,1.793814433,0.2895537525,0.3169371197,0.1323529412,5.0926330257,3.3773432485,2.9567902814,0.1076914389,0.0044047888,0.0246781116,0.0049695053,0.0832956856,0.0485091484,0.0299299752,0.013440253,0.0137226112,0.0264852044,0.0050709939
148,349,0,785,2061,582,1.3127090301,3.4464882943,0.9732441472,0.1965226554,0.2233930453,0.074288725,5.6993724324,3.8699715564,3.7333538882,0.1205980066,0.0035991141,0.0295681063,0.0057585825,0.0797895903,0.0441306755,0.0367109635,0.0183831672,0.015393134,0.0454042082,0.0231822972
149,350,0,191,234,147,0.538028169,0.6591549296,0.414084507,0.3523809524,0.3666666667,0.0714285714,2.8855393097,1.5667590625,4.4696451762,0.1396776669,0.0007674597,0.0306983883,0.0153491942,0.07904835,0.0437452034,0.0429777437,0.0138142748,0.0145817345,0.0360706063,0
150,353,0,190,3968,13840,0.0800674252,1.6721449642,5.8322798146,0.0583873957,0.2610441767,0.1217176398,2.9273440563,1.9214422524,3.8616743854,0.0599295743,0.0096835357,0.015732924,0.0022572344,0.091305133,0.0632928536,0.017109837,0.0104961401,0.0060268159,0.0056656584,0.0021624961
151,354,0,133,334,817,0.1982116244,0.4977645306,1.217585693,0.4939393939,0.7090909091,0.1333333333,2.5665851389,1.9229589236,1.3574853064,0.0074525745,0.0182926829,0.0162601626,0.0006775068,0.0962059621,0.075203252,0.0203252033,0.0067750678,0.012195122,0.0142276423,0.0181818182
152,356,0,396,2957,794,0.3050847458,2.2781201849,0.6117103236,0.363807374,0.3461249059,0.1305492852,5.6420169013,3.6005271269,2.9086092101,0.1242378398,0.0019254573,0.027964975,0.0100398845,0.0751386788,0.0535002063,0.0406638243,0.0136157337,0.0147618393,0.0345206987,0.0018811136
153,357,0,25304,14889,27624,10.6813001266,6.2849303504,11.6606162938,0.6962340492,0.6921879863,0.0043572985,5.9309265989,4.7376601798,2.2721704845,0.0847072678,0.0037012113,0.0347409152,0.006897712,0.0735195155,0.0392833109,0.0541722746,0.019179004,0.0211137281,0.0227960969,0
154,358,0,1353,3576,261,0.581185567,1.5360824742,0.1121134021,0.5319449347,0.5548888104,0.1083656901,4.2916357503,3.5567635626,3.3067134454,0.0792833147,0.0062150056,0.0249160134,0.0053191489,0.1150615901,0.051343785,0.0300671892,0.0105263158,0.0063829787,0.0078387458,0.0010589481
155,359,0,1181,23426,1254,0.5168490153,10.2520787746,0.5487964989,0.6263118441,0.5584707646,0.001874063,5.3085212146,2.5613259419,1.7694950061,0.1281678627,0.0025433736,0.0442365337,0.0144427287,0.0683077482,0.0260695794,0.0451448815,0.0162594241,0.0106276683,0.0109001726,0.0187406297
156,361,0,32,255,30,0.0220233999,0.1754989677,0.0206469374,0.04,0.3,0.376,1.0986122887,1.541182044,1.0357925637,0.0520997081,0.0044913541,0.0188636874,0.0022456771,0.0673703121,0.0435661352,0.0278463957,0.0141477656,0.0132494947,0.0336851561,0.012
157,362,0,803,4270,1889,0.653376729,3.474369406,1.5370219691,0.1306068602,0.2038258575,0.2232849604,6.5177017169,5.0947791165,4.0523731805,0.1114010438,0.0029706945,0.0288639101,0.0063428342,0.0834604576,0.0459253312,0.0443596949,0.0150943396,0.0193496588,0.0367723806,0.0042875989
158,363,0,105,523,68,0.4751131222,2.3665158371,0.3076923077,0.1001964637,0.1139489195,0.1984282908,2.9530375303,1.5358017467,1.4388829502,0.1178052717,0.0020172136,0.0302582033,0.011161915,0.0715438408,0.0399408284,0.0361753631,0.0162721893,0.0204410974,0.0407477138,0.0039292731
159,364,0,210,1272,749,0.3414634146,2.0682926829,1.2178861789,0.2716262976,0.2603806228,0.1115916955,6.1091969428,3.6274995143,2.8182117548,0.1085223789,0.0048027795,0.0313713468,0.0131820969,0.1048436542,0.0460862457,0.0422031474,0.0191089311,0.0134886573,0.0306560392,0.0043252595
160,365,0,991,540,527,1.3446404342,0.7327001357,0.7150610583,0.1104651163,0.0988372093,0.1337209302,3.5553480615,1.7727846757,2.7974838801,0.1257080212,0.0018271515,0.0179060844,0.0100493331,0.0548145441,0.0392837566,0.0380047506,0.0135209209,0.0182715147,0.0443997807,0.007751938
161,366,0,11021,6153,14475,4.675859143,2.6105218498,6.1412812898,0.4730878187,0.4320113314,0.1009206799,6.9548172059,4.8685501135,4.0860445995,0.1152712775,0.0024845438,0.0342635928,0.0135783209,0.0711272895,0.0390015601,0.0530999018,0.0197607904,0.0238631767,0.0275033224,0.0152266289
162,375,0,1209,4701,113843,0.6567083107,2.5535035307,61.8375882672,0.1715701456,0.3496438526,0.4298544441,6.0236558161,5.1094423485,3.2243121665,0.0029322769,0.0241132982,0.0065508313,0,0.1629909224,0.1145771594,0.0089216084,0.0018716661,0.0139439124,0.0008110553,0
163,380,0,1536,3247,1665,1.3116994022,2.7728437233,1.4218616567,0.2433642469,0.3965462104,0.1301566997,5.4611244316,4.6667156516,4.1414497184,0.088569414,0.0047790661,0.0292228142,0.0091664055,0.1027499217,0.050571921,0.0426198684,0.0110466938,0.0169617675,0.006345973,-0.0003197953
